,article_id,price,prod_name,product_group_name,detail_desc
4419,485052003,0.0152372881355932,Drop Cutoff,Garment Upper body,"Vest top in soft washed cotton jersey with hard-worn details, deep, raw-edge armholes and short slits in the sides."
4420,485098001,0.00889830508474575,Jagger Jumpsuit,Garment Full body,Playsuit in a soft patterned viscose weave with a small stand-up collar and fasteners at the top. Side pockets and an elasticated seam at the waist with a decorative bow and tassels. Short sleeves and short legs.
4421,485115001,0.012016949152542325,Cleo dress,Garment Full body,"Dress in a cotton weave with a collar, button placket, chest pocket with a button and side pockets. Long sleeves with buttoned cuffs and a tab and button. Braided belt and a rounded hem. Slightly longer at the back."
4422,485176004,0.02100040870296904,Tikki Pull-on TRS,Garment Lower body,"Wide trousers in a cool viscose weave with an elasticated waist, side pockets and tapered legs."
4423,485176007,0.021531040016046468,Tikki Pull-on TRS,Garment Lower body,"Wide trousers in a cool viscose weave with an elasticated waist, side pockets and tapered legs."
4424,485176008,0.01861600753295662,Tikki Pull-on TRS,Garment Lower body,"Wide trousers in a cool viscose weave with an elasticated waist, side pockets and tapered legs."
4425,485240001,0.028281891168599405,Planck Leather Watch,Accessories,"Watch in stainless steel with an adjustable leather strap and metal buckle. Width of strap approx. 2 cm, total length 23 cm. Diameter of watch 3.6 cm."
4426,485240002,0.049069426336375455,Planck Leather Watch,Accessories,"Watch in stainless steel with an adjustable leather strap and metal buckle. Width of strap approx. 2 cm, total length 23 cm. Diameter of watch 3.6 cm."
4427,485240007,0.04682227602905566,Watch Planck Leather,Accessories,"Watch in stainless steel with an adjustable leather strap and metal buckle. Width of strap approx. 2 cm, total length 23 cm. Diameter of watch 3.6 cm."
4428,485240008,0.05557883923985616,Watch Planck Leather,Accessories,"Watch in stainless steel with an adjustable leather strap and metal buckle. Width of strap approx. 2 cm, total length 23 cm. Diameter of watch 3.6 cm."
4429,485240009,0.053211864406779615,Planck Leather Watch,Accessories,"Watch in stainless steel with an adjustable leather strap and metal buckle. Width of strap approx. 2 cm, total length 23 cm. Diameter of watch 3.6 cm."
4430,485240010,0.0593050847457627,Watch Planck Leather,Accessories,"Watch in stainless steel with an adjustable leather strap and metal buckle. Width of strap approx. 2 cm, total length 23 cm. Diameter of watch 3.6 cm."
4431,485241005,0.016690072639225166,Planck Nylon Watch,Accessories,"Metal watch with an adjustable strap in nylon with a metal buckle. Width of strap 2 cm, total length 24.5 cm. Diameter of watch 3.5 cm."
4432,485241009,0.020322033898305,Planck Nylon Watch,Accessories,"Metal watch with an adjustable strap in nylon with a metal buckle. Width of strap 2 cm, total length 24.5 cm. Diameter of watch 3.5 cm."
4433,485241012,0.018418513689700107,Planck Nylon Watch,Accessories,"Metal watch with an adjustable strap in nylon with a metal buckle. Width of strap 2 cm, total length 24.5 cm. Diameter of watch 3.5 cm."
4434,485241014,0.02043389830508468,Planck Nylon Watch,Accessories,"Metal watch with an adjustable strap in nylon with a metal buckle. Width of strap 2 cm, total length 24.5 cm. Diameter of watch 3.5 cm."
4435,485414001,0.0018357504805171787,Classic pilot clear glasses,Accessories,Aviator style glasses with metal frames and clear lenses.
4436,485414002,0.0024565485362094985,Classic pilot clear glasses,Accessories,Aviator style glasses with metal frames and clear lenses.
4437,485414005,0.003293528505392859,Classic Basic Pilot glasses (1,Accessories,Aviator style glasses with metal frames and clear lenses.
4438,485455002,0.0264237288135593,Rome dress,Garment Full body,"Calf-length dress in soft viscose jersey with narrow shoulder straps, gathers at the top, a racer back and a narrow, detachable tie belt at the waist."
4439,485521001,0.0169378531073446,Astor shorts,Garment Lower body,"Satin shorts with an elasticated drawstring waist, side pockets and frill-trimmed hems."
4440,485521003,0.01659322033898304,Astor shorts,Garment Lower body,"Satin shorts with an elasticated drawstring waist, side pockets and frill-trimmed hems."
4441,485521004,0.010696661530559788,Astor shorts,Garment Lower body,"Satin shorts with an elasticated drawstring waist, side pockets and frill-trimmed hems."
4442,485537007,0.011073446327683598,Valter pj SB,Nightwear,Pyjamas in soft ribbed cotton jersey with contrasting colour ribbing. Long-sleeved top. Bottoms with an elasticated waist.
4443,485537016,0.0135423728813559,Valter pj SB,Nightwear,Pyjamas in soft ribbed cotton jersey with contrasting colour ribbing. Long-sleeved top. Bottoms with an elasticated waist.
4444,485537017,0.01388135593220334,Valter pj SB,Nightwear,Pyjamas in soft ribbed cotton jersey with contrasting colour ribbing. Long-sleeved top. Bottoms with an elasticated waist.
4445,485537021,0.013388914338066845,Valter pj SB,Nightwear,Pyjamas in soft ribbed cotton jersey with contrasting colour ribbing. Long-sleeved top. Bottoms with an elasticated waist.
4446,485537022,0.021323529411764637,TP Valter pj SB,Nightwear,Pyjamas in soft ribbed cotton jersey with contrasting colour ribbing. Long-sleeved top. Bottoms with an elasticated waist.
4447,485537023,0.02042601043024766,TP Valter pj SB,Nightwear,Pyjamas in soft ribbed cotton jersey with contrasting colour ribbing. Long-sleeved top. Bottoms with an elasticated waist.
4448,485537024,0.017486738258506863,TP Valter pj SB,Nightwear,Pyjamas in soft ribbed cotton jersey with contrasting colour ribbing. Long-sleeved top. Bottoms with an elasticated waist.
4449,485537026,0.01581280935953197,TP Valter pj SB,Nightwear,Pyjamas in soft ribbed cotton jersey with contrasting colour ribbing. Long-sleeved top. Bottoms with an elasticated waist.
4450,485537027,0.021573142112125094,TP Valter pj SB,Nightwear,Pyjamas in soft ribbed cotton jersey with contrasting colour ribbing. Long-sleeved top. Bottoms with an elasticated waist.
4451,485537028,0.018329623071085197,TP Valter pj SB,Nightwear,Pyjamas in soft ribbed cotton jersey with contrasting colour ribbing. Long-sleeved top. Bottoms with an elasticated waist.
4452,485537031,0.020069790628115588,TP Valter pj SB,Nightwear,Pyjamas in soft ribbed cotton jersey with contrasting colour ribbing. Long-sleeved top. Bottoms with an elasticated waist.
4453,485537033,0.01934360554699532,TP Valter pj SB,Nightwear,Pyjamas in soft ribbed cotton jersey with contrasting colour ribbing. Long-sleeved top. Bottoms with an elasticated waist.
4454,485537034,0.019624564662177782,TP Valter pj SB,Nightwear,Pyjamas in soft ribbed cotton jersey with contrasting colour ribbing. Long-sleeved top. Bottoms with an elasticated waist.
4455,485537037,0.021058977538927864,TP Valter pj SB,Nightwear,Pyjamas in soft ribbed cotton jersey with contrasting colour ribbing. Long-sleeved top. Bottoms with an elasticated waist.
4456,485539024,0.013542372881355902,TP Daniel 3-p boxer SB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the boxer shorts is organic."
4457,485539025,0.012235851766733656,TP Daniel 3-p boxer SB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the boxer shorts is organic."
4458,485539027,0.013803129074315485,Daniel 3-p boxer SB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the boxer shorts is organic."
4459,485539028,0.0099661016949152,Daniel 3-p boxer SB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the boxer shorts is organic."
4460,485539029,0.0089110169491525,Daniel 3-p boxer SB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the boxer shorts is organic."
4461,485539032,0.0086271186440677,Daniel 3-p boxer SB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the boxer shorts is organic."
4462,485539035,0.013570621468926519,Daniel 3-p boxer SB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the boxer shorts is organic."
4463,485539036,0.010214175654853563,Daniel 3-p boxer SB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the boxer shorts is organic."
4464,485539040,0.00835169491525417,Daniel 3-p boxer SB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the boxer shorts is organic."
4465,485539043,0.011402542372881313,Daniel 3-p boxer SB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the boxer shorts is organic."
4466,485542004,0.0067627118644067,Pricebrief 5-p brief SB,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4467,485542005,0.008298062953995091,Pricebrief 5-p brief SB,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4468,485542006,0.0101525423728813,Pricebrief 5-p brief SB,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4469,485542008,0.010178736517719512,Pricebrief 5-p brief SB,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4470,485542009,0.0135423728813559,Pricebrief 5-p brief SB,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4471,485542010,0.0090718644067796,Pricebrief 5-p brief SB,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4472,485542011,0.0135423728813559,Pricebrief 5-p brief SB,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4473,485542013,0.0135423728813559,Pricebrief 5-p brief SB,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4474,485542015,0.011922518159806257,Pricebrief 5-p brief SB,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4475,485542016,0.012864406779660971,Pricebrief 5-p brief SB,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4476,485542017,0.011007532956685466,Pricebrief 5-p brief SB,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4477,485542019,0.0135423728813559,Pricebrief 5-p brief SB,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4478,485542022,0.010830508474576249,Pricebrief 5-p brief SB,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4479,485542023,0.013021186440677925,Pricebrief 5-p brief SB,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4480,485542025,0.0135423728813559,Pricebrief 5-p brief SB,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4481,485542026,0.012186440677966051,Pricebrief 5-p brief SB,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4482,485542028,0.012864406779661,Pricebrief brief SB 5-p,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4483,485542030,0.012504237288135576,Pricebrief brief SB 5-p,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4484,485542031,0.012815442561205245,Pricebrief brief SB 5-p,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4485,485542032,0.013090395480225966,Pricebrief brief SB 5-p,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4486,485542035,0.0135423728813559,Pricebrief brief SB 5-p,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4487,485542036,0.01262288135593215,Pricebrief brief SB 5-p,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4488,485542038,0.012638418079096,Pricebrief brief SB 5-p,Underwear,Boys’ briefs in soft cotton jersey with an elasticated waist and lined front.
4489,485544004,0.008006807446512852,Silas s/l pj SB,Nightwear,Pyjamas in printed cotton jersey. T-shirt top with a round neckline. Shorts with an elasticated waist.
4490,485544005,0.007972265023112423,Silas s/l pj SB,Nightwear,Pyjamas in printed cotton jersey. T-shirt top with a round neckline. Shorts with an elasticated waist.
4491,485544006,0.008352127291594538,Silas s/l pj SB,Nightwear,Pyjamas in printed cotton jersey. T-shirt top with a round neckline. Shorts with an elasticated waist.
4492,485544008,0.014672316384180767,Silas s/l pj SB,Nightwear,Pyjamas in printed cotton jersey. T-shirt top with a round neckline. Shorts with an elasticated waist.
4493,485544013,0.015927683615819182,Silas s/l pj SB,Nightwear,Pyjamas in printed cotton jersey. T-shirt top with a round neckline. Shorts with an elasticated waist.
4494,485544014,0.016447457627118633,Silas s/l pj SB,Nightwear,Pyjamas in printed cotton jersey. T-shirt top with a round neckline. Shorts with an elasticated waist.
4495,485544017,0.013058474576271156,Silas s/l pj SB,Nightwear,Pyjamas in printed cotton jersey. T-shirt top with a round neckline. Shorts with an elasticated waist.
4496,485544018,0.014435028248587544,Silas s/l pj SB,Nightwear,Pyjamas in printed cotton jersey. T-shirt top with a round neckline. Shorts with an elasticated waist.
4497,485544020,0.0165508474576271,Silas s/l pj SB (1),Nightwear,Pyjamas in printed cotton jersey. T-shirt top with a round neckline. Shorts with an elasticated waist.
4498,485544021,0.0071864406779661,Silas s/l pj SB (1),Nightwear,Pyjamas in printed cotton jersey. T-shirt top with a round neckline. Shorts with an elasticated waist.
4499,485544022,0.0169322033898305,Silas s/l pj SB (1),Nightwear,Pyjamas in printed cotton jersey. T-shirt top with a round neckline. Shorts with an elasticated waist.
4500,485544023,0.0165056497175141,Silas s/l pj SB (1),Nightwear,Pyjamas in printed cotton jersey. T-shirt top with a round neckline. Shorts with an elasticated waist.
4501,485544024,0.01589956057752666,Silas s/l pj SB (1),Nightwear,Pyjamas in printed cotton jersey. T-shirt top with a round neckline. Shorts with an elasticated waist.
4502,485544029,0.016647457627118632,Silas s/l pj SB (1),Nightwear,Pyjamas in printed cotton jersey. T-shirt top with a round neckline. Shorts with an elasticated waist.
4503,485544031,0.015328813559322002,Silas s/l pj SB,Nightwear,Pyjamas in printed cotton jersey. T-shirt top with a round neckline. Shorts with an elasticated waist.
4504,485544032,0.015336158192090367,Silas s/l pj SB (1),Nightwear,Pyjamas in printed cotton jersey. T-shirt top with a round neckline. Shorts with an elasticated waist.
4505,485544033,0.01622881355932202,Silas s/l pj SB (1),Nightwear,Pyjamas in printed cotton jersey. T-shirt top with a round neckline. Shorts with an elasticated waist.
4506,485544034,0.015986817325800356,Silas s/l pj SB (1),Nightwear,Pyjamas in printed cotton jersey. T-shirt top with a round neckline. Shorts with an elasticated waist.
4507,485544035,0.01682627118644067,Silas s/l pj SB,Nightwear,Pyjamas in printed cotton jersey. T-shirt top with a round neckline. Shorts with an elasticated waist.
4508,485546002,0.0067627118644067,Justin 2-p tank SB,Garment Upper body,Vest tops in cotton jersey. One with an all-over print an one in a solid colour.
4509,485546003,0.01160263653483988,Justin 2-p tank SB,Garment Upper body,Vest tops in cotton jersey. One with an all-over print an one in a solid colour.
4510,485546006,0.008312667261373708,Justin 2-p tank SB,Garment Upper body,Vest tops in cotton jersey. One with an all-over print an one in a solid colour.
4511,485546009,0.007327683615819133,Justin 2-p tank SB,Garment Upper body,Vest tops in cotton jersey. One with an all-over print an one in a solid colour.
4512,485546010,0.01120434203008946,Justin 2-p tank SB,Garment Upper body,Vest tops in cotton jersey. One with an all-over print an one in a solid colour.
4513,485546011,0.008721280602636466,Justin 2-p tank SB,Garment Upper body,Vest tops in cotton jersey. One with an all-over print an one in a solid colour.
4514,485546012,0.010695864406779615,Justin 2-p tank SB,Garment Upper body,Vest tops in cotton jersey. One with an all-over print an one in a solid colour.
4515,485546013,0.010023069679849285,Justin 2-p tank SB,Garment Upper body,Vest tops in cotton jersey. One with an all-over print an one in a solid colour.
4516,485546014,0.013221016949152509,Justin 2-p tank SB,Garment Upper body,Vest tops in cotton jersey. One with an all-over print an one in a solid colour.
4517,485546019,0.012937046004842578,Justin 2-p tank SB,Garment Upper body,Vest tops in cotton jersey. One with an all-over print an one in a solid colour.
4518,485546020,0.012421170450911383,Justin 2-p tank SB,Garment Upper body,Vest tops in cotton jersey. One with an all-over print an one in a solid colour.
4519,485546023,0.01289491525423725,Justin 2-p tank SB,Garment Upper body,Vest tops in cotton jersey. One with an all-over print an one in a solid colour.
4520,485546024,0.00911864406779655,Justin 2-p tank SB,Garment Upper body,Vest tops in cotton jersey. One with an all-over print an one in a solid colour.
4521,485546025,0.012105263157894695,Justin 2-p tank SB,Garment Upper body,Vest tops in cotton jersey. One with an all-over print an one in a solid colour.
4522,485546026,0.012136723163841767,Justin 2-p tank SB,Garment Upper body,Vest tops in cotton jersey. One with an all-over print an one in a solid colour.
4523,485546029,0.01163220338983046,Justin 2-p tank SB,Garment Upper body,Vest tops in cotton jersey. One with an all-over print an one in a solid colour.
4524,485546030,0.009276029055690029,Justin 2-p tank SB,Garment Upper body,Vest tops in cotton jersey. One with an all-over print an one in a solid colour.
4525,485548001,0.01821108161459393,Felix l/l pj SB,Nightwear,Pyjamas in soft cotton jersey. Long-sleeved top with ribbed cuffs. Bottoms with an elasticated waist and ribbed hems.
4526,485548002,0.024039804827940364,TP Felix pj SB,Nightwear,Pyjamas in soft cotton jersey. Long-sleeved top with ribbed cuffs. Bottoms with an elasticated waist and ribbed hems.
4527,485548007,0.021590107229332363,Felix l/l pj SB,Nightwear,Pyjamas in soft cotton jersey. Long-sleeved top with ribbed cuffs. Bottoms with an elasticated waist and ribbed hems.
4528,485548020,0.023761373773416535,Felix l/l pj SB,Nightwear,Pyjamas in soft cotton jersey. Long-sleeved top with ribbed cuffs. Bottoms with an elasticated waist and ribbed hems.
4529,485548021,0.025184019370459998,FELIX L/L PJ SB,Nightwear,Pyjamas in soft cotton jersey. Long-sleeved top with ribbed cuffs. Bottoms with an elasticated waist and ribbed hems.
4530,485548022,0.02417627118644062,Felix l/l pj SB,Nightwear,Pyjamas in soft cotton jersey. Long-sleeved top with ribbed cuffs. Bottoms with an elasticated waist and ribbed hems.
4531,485549002,0.011271186440677934,Adam 2-p Long J SB,Underwear,Longjohns in soft cotton jersey with an elasticated waist and ribbed hems.
4532,485549004,0.0177868644067796,TP Adam 2-p Long J SB,Underwear,Longjohns in soft cotton jersey with an elasticated waist and ribbed hems.
4533,485549005,0.015104331450094098,TP Adam 2-p Long J SB,Underwear,Longjohns in soft cotton jersey with an elasticated waist and ribbed hems.
4534,485549008,0.020612590799031414,TP Adam 2-p Long J SB,Underwear,Longjohns in soft cotton jersey with an elasticated waist and ribbed hems.
4535,485549013,0.01844141488577738,Adam 2-p Long J SB,Underwear,Longjohns in soft cotton jersey with an elasticated waist and ribbed hems.
4536,485549014,0.0189297820823244,Adam 2-p Long J SB,Underwear,Longjohns in soft cotton jersey with an elasticated waist and ribbed hems.
4537,485549018,0.0220169491525423,Adam Long Johns 2-p,Underwear,Longjohns in soft cotton jersey with an elasticated waist and ribbed hems.
4538,485549019,0.0220169491525423,Adam Long Johns 2-p,Underwear,Longjohns in soft cotton jersey with an elasticated waist and ribbed hems.
4539,485551003,0.020924939467312303,Trosa onezie SB,Nightwear,All-in-one pyjamas in soft cotton jersey with a contrasting colour press-stud placket and ribbing.
4540,485551004,0.023633333333333284,Trosa onezie SB,Nightwear,All-in-one pyjamas in soft cotton jersey with a contrasting colour press-stud placket and ribbing.
4541,485551005,0.021420677966101635,Trosa onezie SB,Nightwear,All-in-one pyjamas in soft cotton jersey with a contrasting colour press-stud placket and ribbing.
4542,485551006,0.024983050847457573,Trosa onezie SB,Nightwear,All-in-one pyjamas in soft cotton jersey with a contrasting colour press-stud placket and ribbing.
4543,485551008,0.024468926553672266,Trosa onezie SB,Nightwear,All-in-one pyjamas in soft cotton jersey with a contrasting colour press-stud placket and ribbing.
4544,485551009,0.02353107344632763,Trosa onezie SB (1),Nightwear,All-in-one pyjamas in soft cotton jersey with a contrasting colour press-stud placket and ribbing.
4545,485551010,0.025144067796610124,Trosa onezie SB (1),Nightwear,All-in-one pyjamas in soft cotton jersey with a contrasting colour press-stud placket and ribbing.
4546,485551014,0.0236291126620139,Trosa onezie SB,Nightwear,All-in-one pyjamas in soft cotton jersey with a contrasting colour press-stud placket and ribbing.
4547,485552001,0.013154963680387372,Lenny velour SB,Nightwear,"Pyjamas in soft velour. Long-sleeved top with an appliqué on the front and ribbing around the neckline, cuffs and hem. Bottoms with an elasticated waist and ribbed hems."
4548,485552003,0.02310153797865657,Lenny velour SB,Nightwear,"Pyjamas in soft velour. Long-sleeved top with an appliqué on the front and ribbing around the neckline, cuffs and hem. Bottoms with an elasticated waist and ribbed hems."
4549,485552004,0.02371186440677961,Lenny velour SB,Nightwear,"Pyjamas in soft velour. Long-sleeved top with an appliqué on the front and ribbing around the neckline, cuffs and hem. Bottoms with an elasticated waist and ribbed hems."
4550,485552008,0.022197145405887547,Lenny velour l/l SB,Nightwear,"Pyjamas in soft velour. Long-sleeved top with an appliqué on the front and ribbing around the neckline, cuffs and hem. Bottoms with an elasticated waist and ribbed hems."
4551,485552010,0.024135593220338925,Lenny velour l/l SB,Nightwear,"Pyjamas in soft velour. Long-sleeved top with an appliqué on the front and ribbing around the neckline, cuffs and hem. Bottoms with an elasticated waist and ribbed hems."
4552,485553003,0.01664971751412428,Jean Bathrobe SB,Underwear,Dressing gown in soft fleece with a hood and detachable tie belt at the waist.
4553,485553004,0.029013284470911564,Jean Bathrobe SB,Underwear,Dressing gown in soft fleece with a hood and detachable tie belt at the waist.
4554,485553005,0.028013293452974392,Jean Bathrobe SB,Underwear,Dressing gown in soft fleece with a hood and detachable tie belt at the waist.
4555,485553008,0.029565840938722273,Jean Bathrobe SB,Underwear,Dressing gown in soft fleece with a hood and detachable tie belt at the waist.
4556,485553009,0.02956779661016948,Jean Bathrobe SB,Underwear,Dressing gown in soft fleece with a hood and detachable tie belt at the waist.
4557,485553020,0.027570621468926537,Jean Bathrobe SB,Underwear,Dressing gown in soft fleece with a hood and detachable tie belt at the waist.
4558,485553021,0.02988474576271184,Jean Bathrobe SB,Underwear,Dressing gown in soft fleece with a hood and detachable tie belt at the waist.
4559,485553023,0.02868003307151713,Jean Bathrobe SB,Underwear,Dressing gown in soft fleece with a hood and detachable tie belt at the waist.
4560,485554001,0.01430508474576265,Nils x-mas pj SB,Nightwear,"Pyjamas with a jersey top and flannel bottoms. Top with a motif on the front and long sleeves with ribbed cuffs. Bottoms with an elasticated drawstring waist, side pockets and ribbed hems."
4561,485554003,0.016735950044603022,Nils x-mas pj SB,Nightwear,"Pyjamas with a jersey top and flannel bottoms. Top with a motif on the front and long sleeves with ribbed cuffs. Bottoms with an elasticated drawstring waist, side pockets and ribbed hems."
4562,485554004,0.027599435028248562,Nils x-mas pj SB,Nightwear,"Pyjamas with a jersey top and flannel bottoms. Top with a motif on the front and long sleeves with ribbed cuffs. Bottoms with an elasticated drawstring waist, side pockets and ribbed hems."
4563,485554005,0.027670488534396777,Nils x-mas pj SB,Nightwear,"Pyjamas with a jersey top and flannel bottoms. Top with a motif on the front and long sleeves with ribbed cuffs. Bottoms with an elasticated drawstring waist, side pockets and ribbed hems."
4564,485554009,0.02271275646743973,Nils l/l pj SB,Nightwear,"Pyjamas with a jersey top and flannel bottoms. Top with a motif on the front and long sleeves with ribbed cuffs. Bottoms with an elasticated drawstring waist, side pockets and ribbed hems."
4565,485554010,0.02562979482604813,Nils l/l pj SB,Nightwear,"Pyjamas with a jersey top and flannel bottoms. Top with a motif on the front and long sleeves with ribbed cuffs. Bottoms with an elasticated drawstring waist, side pockets and ribbed hems."
4566,485591001,0.02201694915254235,Cole cotton blouse,Garment Upper body,"Sleeveless blouse in a soft cotton weave with a stand-up collar with a pleated edge. Pin tucks and pearly buttons at the top and a narrow, adjustable tie belt at the waist."
4567,485591004,0.01549858757062144,Hanna Sl blouse,Garment Upper body,"Sleeveless blouse in a soft cotton weave with a stand-up collar with a pleated edge. Pin tucks and pearly buttons at the top and a narrow, adjustable tie belt at the waist."
4568,485673002,0.012216194212123414,TP Henrik 3-p boxer BB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the shorts is organic."
4569,485673004,0.0135423728813559,Henrik 3-p boxer BB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the shorts is organic."
4570,485673005,0.016263294771769334,TP Henrik 3-p boxer BB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the shorts is organic."
4571,485673009,0.01644985875706213,TP Henrik 3-p boxer BB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the shorts is organic."
4572,485673023,0.010298840321141783,Henrik 3-p boxer BB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the shorts is organic."
4573,485673024,0.010415691071116496,Henrik 3-p boxer BB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the shorts is organic."
4574,485673025,0.01404315215273716,TP Henrik 3-p boxer BB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the shorts is organic."
4575,485673033,0.009758023800937555,Henrik 3-p boxer BB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the shorts is organic."
4576,485673034,0.009779799944428952,TP Henrik 3-p boxer BB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the shorts is organic."
4577,485673040,0.010178334561532738,Henrik 3-p boxer BB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the shorts is organic."
4578,485673041,0.0032203389830508,Henrik 3-p boxer BB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the shorts is organic."
4579,485673047,0.015511299435028226,TP Henrik 3-p boxer BB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the shorts is organic."
4580,485673051,0.012552885646856856,TP Henrik 3-p boxer BB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the shorts is organic."
4581,485673055,0.014985472154963658,TP Henrik 3-p boxer BB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the shorts is organic."
4582,485673061,0.015929803509824488,TP Henrik 3-p boxer BB,Underwear,"Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front. The cotton content of the shorts is organic."
4583,485678017,0.012829806438672105,Sixten fancy 3-p boxer BB,Underwear,"Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front."
4584,485678019,0.012807813846595769,Sixten fancy 3-p boxer BB,Underwear,"Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front."
4585,485678020,0.01469491525423724,Sixten fancy 3-p boxer BB,Underwear,"Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front."
4586,485678021,0.015249999999999951,Sixten fancy 3-p boxer BB,Underwear,"Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front."
4587,485678026,0.016367231638418033,Sixten fancy 3-p boxer BB,Underwear,"Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front."
4588,485678034,0.018062146892655347,Sixten fancy 3-p boxer BB,Underwear,"Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front."
4589,485678037,0.01867655367231632,TP Sixten 3-p boxer BB,Underwear,"Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front."
4590,485678038,0.02036440677966095,TP Sixten 3-p boxer BB,Underwear,"Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front."
4591,485678039,0.019748184019370396,TP Sixten 3-p boxer BB,Underwear,"Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front."
4592,485678040,0.019876029055690008,TP Sixten 3-p boxer BB,Underwear,"Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front."
4593,485678041,0.0194392655367231,TP Sixten 3-p boxer BB,Underwear,"Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front."
4594,485678050,0.016835161183117252,TP Sixten 3-p boxer BB,Underwear,"Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front."
4595,485678055,0.020777089421390938,TP Sixten 3-p boxer BB,Underwear,"Boxer shorts in organic cotton jersey with short legs, an elasticated waist and lined front."
4596,485683007,0.010194623027469254,Ralph 2-p woven boxer BB,Underwear,Boxer shorts in a patterned cotton weave with an elasticated waist and fake fly.
